estrutura-linguagem tempo tamanho_da_entrada
linkedlist-cpp 4900 5285
linkedlist-cpp 4500 5200
linkedlist-cpp 13100 9613
linkedlist-cpp 3200 3932
linkedlist-cpp 8000 9082
linkedlist-cpp 1500 2087
linkedlist-cpp 1000 1409
linkedlist-cpp 4600 5903
linkedlist-cpp 3800 4624
linkedlist-cpp 8400 7785
linkedlist-cpp 2200 2710
linkedlist-cpp 6900 8146
linkedlist-cpp 8200 9257
linkedlist-cpp 3600 4518
linkedlist-cpp 4600 5660
linkedlist-cpp 5400 6788
linkedlist-cpp 6300 7293
linkedlist-cpp 6800 7844
linkedlist-cpp 9300 8789
linkedlist-cpp 2900 3722
linkedlist-cpp 5700 5951
linkedlist-cpp 4400 4168
linkedlist-cpp 8700 9948
linkedlist-cpp 2300 2981
linkedlist-cpp 1400 1908
linkedlist-cpp 1800 2334
linkedlist-cpp 10400 8945
linkedlist-cpp 1300 1812
linkedlist-cpp 2000 2684
linkedlist-cpp 5300 6732
linkedlist-cpp 6000 7497
linkedlist-cpp 9000 9514
linkedlist-cpp 4800 5689
linkedlist-cpp 7300 8446
linkedlist-cpp 3700 3864
linkedlist-cpp 8400 7292
linkedlist-cpp 7100 8499
linkedlist-cpp 5800 5865
linkedlist-cpp 1000 1333
linkedlist-cpp 6900 7629
linkedlist-cpp 2200 2973
linkedlist-cpp 4700 5417
linkedlist-cpp 1200 1617
linkedlist-cpp 2000 2620
linkedlist-cpp 4100 4600
linkedlist-cpp 7600 9109
linkedlist-cpp 5000 5446
linkedlist-cpp 2000 2644
linkedlist-cpp 2900 3884
linkedlist-cpp 1700 2231
linkedlist-cpp 2300 2961
linkedlist-cpp 9600 8076
linkedlist-cpp 3200 3590
linkedlist-cpp 1600 1576
linkedlist-cpp 7600 8023
linkedlist-cpp 3100 3523
linkedlist-cpp 2000 2628
linkedlist-cpp 3600 4602
linkedlist-cpp 1800 2397
